korean grade,PC1,PC2,PC3,PC4,PC5
5,-0.9229206298106355,-0.2323393989939381,-0.753237564428595,-0.42485391039510206,0.6386049776855236
5,-0.32984571713501504,-0.05558191698010772,0.8032084975853576,1.0754438321698598,0.06304790589794133
4,5.521368847099082,2.181448982194226,-1.6157493871809638,-0.8902422669182871,-0.2627531021017741
4,-2.384120818697064,-0.28391520645115786,0.7854932527487701,0.8630248968769227,-0.18110600073733185
4,1.324635780635558,0.07160091235739922,-1.2669095047856413,0.34547794480425276,-0.11814975826095221
5,-0.5946250659946917,-0.48338274413905385,0.019415761021250217,-0.22309450041451473,-0.2802796791151362
4,-0.452550170202246,0.3889979235898716,-0.07113995123112711,-0.1036411631975188,0.5533651047442336
1,-3.4646322409706,-1.1972457332110507,0.4303927738414144,0.6864133868312429,-0.23214090850424715
5,-0.4621203296380414,0.033107044129583034,-0.41133064345991416,-0.24471041487782166,-0.5569351050016499
4,2.146670774329845,1.2232969261780988,-0.6631577448245283,1.101209445213672,0.14976010039080392
4,2.7341857819630966,0.21260889133367794,-1.2569639160224395,0.2770553106106329,0.6233151307825774
4,1.7774293920150503,0.8155974669651161,0.34371855432288845,1.1068958382237535,-0.13452067146188865
5,-1.0503113466044276,1.1195259622256417,-0.19620937704632266,-0.17919898110886845,0.9734268119685431
4,-0.6512090505412946,0.48404114267177756,-0.8852842980861564,0.4965939834885835,0.6218254285625598
5,-0.6162445838667773,0.43115782116234896,0.6363694735474404,0.7359892411301305,0.140429645638939
5,0.8166052122905816,0.9726759002694839,0.46146353948613655,0.6569621724113794,0.741578214923625
4,0.4938868650167206,0.608519517404506,-0.3049966788291766,-0.7130111225275615,-1.6275301002565052
4,3.700909541877963,0.2655220189057405,0.04213848179218882,1.7400529407339338,0.9077674465271701
5,1.8750643714127526,-1.0533412771370962,0.18491899694446073,0.807576414755931,-0.40458981991815646
4,-0.7119811619199625,-0.234533207723544,-0.44994995434117074,-0.30406243197672156,0.4211376435771322
1,-1.947782886902939,0.14026753760166627,0.8087756562010173,-0.2990718009052304,0.45982050918264594
1,-2.814039309833084,0.20406610268272435,0.737452691831999,-0.5189694101165007,0.2513565239190924
1,-1.5640054329585817,0.24210084133298398,0.28427605598787414,0.06892619275072832,1.5183584010630975
1,-2.9489348656879377,-0.22449869801962846,0.602525498216791,0.1867348593857406,0.0681341260032735
1,-2.3738736828213556,0.5945462723031135,0.057795751808700314,-0.7269776409606965,-0.6948822344086555
1,-2.825375029363154,0.1534264722514923,0.4106140427365691,-0.8474325200725767,-0.2246530733707047
1,-1.8869181977814338,-0.3251713830893944,0.5856906576650874,-0.13742995163310187,-0.7149807100172567
1,-2.4847059659491797,0.07469038199887035,-0.2789258079181787,-0.12233073938165044,0.16433384308101004
1,-1.8431014719197607,-0.16312515965652793,-0.39214822635304425,-0.47712690266545793,-0.4553832435691074
1,-2.0310017299099803,0.552431979402825,0.23817984306692402,-0.5578124784148133,-0.3638675504234612
1,-2.5662298946416056,0.773175704691985,0.17664785256017024,-0.5299549420698814,-0.1408655101364965
1,-0.9845346551952876,1.1069429179287709,0.3744241585178925,-0.28263130538892295,0.40427081792744707
1,-3.908053535958412,-1.1531615778655957,0.4423344347049356,-0.29534264733456556,-0.5452077504126857
1,-3.6956706407308566,-1.3836388440263927,0.4742210541679058,0.18902962530465675,-0.6341138771435223
1,-1.9584446781294587,-1.202564570037864,0.0431310504450382,0.06688964410283661,-0.46019523202204143
1,-3.8152602583681188,-1.5833227585563678,0.2392981246284996,-0.3153353641255518,-0.45527980209234725
2,-0.5351485733475453,0.24378318687536202,-0.2929454592096338,-0.816479819634232,0.45866977579412443
2,-3.72462447721459,-1.4560118391792454,0.22004162381312242,-0.12415647969788088,-0.23275390712449745
2,-3.2328674031030986,-1.0860507597457036,-0.08605742596780587,-0.351603695500414,-0.462349099636368
2,-1.3919315676365918,-0.15343860135904286,-0.3755983647475375,0.03185252437491787,-0.5768025974908307
2,-2.8500994750431303,-0.7740413466697655,-0.012679442425981756,-0.05525325337365854,-0.16792294465275218
2,-2.4853930357858616,-0.5653323206308608,0.4289963646340252,-0.5840247754356239,0.2786916266180673
2,-2.609696123495993,-0.38951359494415894,-0.2600173946884262,-0.4717593662711496,0.10698981941081177
2,-2.6861239698152777,-1.0188900138093087,0.7042881227181619,-0.49138008113081316,-0.6954160579258359
2,-2.7732812006692042,-0.5167272573965788,-0.20349193058664153,-0.12731360250969304,0.27525884206166845
2,-2.81299112439891,-0.4234172705078219,-0.31095384949422206,-0.07440304714101603,0.6848544553281872
2,-2.337260561781825,-1.136921243759131,-0.01743720840533461,-0.14257938000057996,0.010443015854182182
2,-1.7409812316456366,-0.36053539902870174,0.7824750845008042,-0.554075737153484,0.2929157907899721
2,-2.2946630929642944,-0.5422494554170115,0.21169076399176412,0.2985887618495016,-0.21488634087013475
2,-2.5314824779501546,-1.056437848809704,-0.16136167491343253,0.07786040713971522,-0.43461816519083685
5,-1.1337889370362193,0.4617131265826115,-0.03357436016289798,-0.5245156988542748,-0.1483066594289105
5,1.4589112892323755,-0.4041764015948266,-0.09445215745830794,0.7177657686804859,-0.05211511422653511
5,-0.7051831564699399,0.35806782655361813,0.818714682549029,0.27999500479986306,0.265760563593691
5,0.11311107466189843,-0.06646561951974726,1.179181187996896,0.41570246046023257,0.24592639654959128
5,2.422494565515069,1.4565608221412925,-0.5568602611339464,0.646338401789671,-0.04833613616912532
5,-0.14695071665847223,-0.26248603976038476,0.7014173609241922,0.6502997885754579,-0.8013003027578537
5,1.6438789882971112,0.4850761107777401,0.7836190354127175,-0.6002835540785597,0.9722786649001526
5,-0.0020708161903967947,-0.32939357054617313,0.38193551488826,-0.021454373588116655,0.2682365549530712
5,0.25560601245856696,-0.04723051871812448,0.13166079916436854,-1.2768891165064973,1.8613974378582099
5,2.9530050851533436,0.6049602016947495,1.737376417877032,1.7911605397609558,1.6085887040829696
5,-0.3219015236665844,-0.24115869377909777,1.1936673132472646,1.0861566930929307,0.9188756388629129
5,1.6687428795108896,1.8571170947870381,-0.040629167006264025,0.47435886757690376,1.120269297972903
5,1.842619441111258,0.5028117597822583,0.1490978720966556,-0.7392522648149943,2.2048658029182118
5,0.9379723769610864,0.9887354521194545,-0.4870583537326232,-0.002896339800755106,0.5390704389578794
3,1.1579871447802867,0.0651812280808758,-0.7483224483487141,-1.5420501459744036,-0.3267157153584716
3,-0.5426679985961198,-0.23529006942052386,0.11303848718908344,-0.6605491823519215,0.10209585969851752
3,0.4689787636424784,0.11705790665769547,0.32093615095773403,-1.303601866215016,0.9540536538194496
3,0.3806874658244402,-0.7702311543175838,-0.4099252142149295,-1.4000774799604065,0.8040584484302176
3,-1.0988618883242065,-0.676531724231058,-0.24402034847924844,-0.5481911535728774,-0.6529466414949492
3,0.22830392985795117,-0.881603554994493,-0.6730402060186681,-1.0619854428022635,0.3983968776878327
3,-1.1933348914057942,-0.7990413479216931,-0.13361909354101056,-0.6582925934506048,-0.028212229421198463
3,-0.05876779933689796,-0.12172778284342305,-0.33535552203312735,-0.3320358340317786,-0.07024384064939398
3,1.091454776092947,1.0003141569406433,-0.7851877332718138,-0.14051807304375724,0.24412732236782145
3,-0.6097316851617408,0.06760840118205551,-0.45548888801864623,-0.5903994775389068,-0.16425959685271058
3,-0.06867750804899271,0.6379026135525662,0.18495239341843672,-1.3202161729490265,1.3315680017172593
3,-1.8858340898371408,-0.7714771844664615,0.03953766674030807,-0.7761658772698882,0.37254430000344935
3,-0.8634999664322159,-0.0860127001516979,0.21155151250282334,-0.3760492531788496,-0.4566643028399393
3,-0.7391526007568213,-0.5703598745113194,-0.45384929958248876,-0.7361317817564557,0.5911789009861191
3,-0.7708089872088981,0.060868994482342224,-0.11920806365295929,0.1285016086909059,0.1341783443221946
3,-0.4925146014701278,-0.7027758096944953,-0.021874432485016367,-0.17451282603292015,0.10082764676862134
1,-3.7510572736597574,-0.8098226562840205,0.3050607947095616,-0.20270746975144682,-0.45183847222503887
2,-1.744701264937088,-0.4071654038172558,0.40218001695692013,-0.3676182970466182,-0.4352850751655919
2,-1.8125175372152698,0.03792825382804476,-0.02009032485682315,-0.09732629259311286,0.8747004804517101
2,-1.4920085196641129,-0.9794221208358372,0.20033209216992603,-0.24993949825289233,0.18538392768883954
5,2.7976824590102836,0.7592924049154921,-0.7224117903109295,0.7236679848342805,-0.568451938896645
5,1.684017657938333,0.8138593321756586,0.09306512743045087,1.6124304689447226,-0.12429740584093064
5,-0.038548982469159554,0.43838336989087195,-0.6785082029315216,1.370519732401998,-0.3217746137849612
5,-1.0329000256112384,0.021799848229864936,-0.5841940692901749,0.631589587495435,0.5236060467603127
5,1.4288006128634183,1.5486709579479698,-1.6023482122181565,-0.3371301025085907,0.6440716868146091
5,2.996954048339422,0.7651460717896039,0.10652518488887082,1.4237911766449414,0.34197171521020436
5,2.071809272997926,1.173927655345403,-0.25507871343957544,0.4765074722572121,-1.295492588101989
5,2.7309484979630705,1.2450700089826403,-1.0229228706938267,1.7280424024776875,0.11574723094354153
5,2.5066714042078155,1.2945957206628314,-0.6515821664897895,0.33198392658508397,0.7629273983618794
5,-0.3225172541973936,-0.022715536023905636,-0.4623960367414885,1.2181083221507054,-0.31314221746651233
5,2.3807014423340545,0.6876288967752276,-0.9608251196103612,-0.28445989592597604,0.9050650668306489
5,5.097983165166658,2.1368887010698083,-1.0518625730630797,0.18543356947010417,-1.0372555833453891
5,2.3945719629281026,1.2875726583202334,-0.7367126781951314,0.46014627245293205,-1.8471554163311608
5,0.16128350305364347,0.3303407367781618,-1.2347963636402297,1.2412562257942912,0.26638888100908054
5,0.890405611499237,0.7921753966163085,-0.011128379085063601,1.035616358528664,0.0643956805411692
5,3.659063818676291,0.18219732319011425,-0.2704135690829663,0.7920435040041729,0.2667492678055061
5,1.7151872390145315,1.2670706722317309,-0.4955875681952018,0.7988073493704974,-1.202250169556454
5,-1.424498235338432,-0.7548156705826655,-1.0425030555002597,0.40880725044906036,-0.7540971752658364
5,0.8745940655302057,0.07818663108380926,-0.7106661439840372,0.19144588738329565,-0.7172610827638595
5,0.7656821745806974,0.011988781852471656,-1.0875464908016257,0.10755188324680781,-0.5012936690195727
5,3.1994418302336123,1.2051892763197938,-0.7178161909479825,-0.4901800173697053,-1.553075554384823
5,4.060369059546013,0.36521747506068813,0.289151164363346,0.7130523039955196,-1.046833251435839
5,-0.37958131346846286,0.9138392242096691,-0.26545548376314465,0.9161254026266681,-0.9657720932137601
5,1.1375524749655996,1.1425770121275642,-0.9247778378257387,1.0494054330534173,-0.6589629377124397
6,3.0312746264454775,0.7239775939730102,-0.21288397860886465,1.4125470930278528,0.6919107894185482
6,2.101942803572284,0.3614983332339671,-0.08855289425044062,0.7132903997998276,-0.4385467131759517
6,1.2441997704368815,1.2052970714678697,-0.6422031151643696,0.25579795855167764,0.0719892619864447
6,-0.6233571278939647,0.5726366446558712,1.1350480641377865,1.0293681208941283,-0.6831701283866957
6,3.8503783120582113,1.2923184478108736,-1.5805980024833897,0.8372184801569482,-0.4928780585451218
6,0.7191952803033829,0.25183093355588415,1.0801600811235001,1.100432508962952,0.5737727152770542
6,2.3602262094064046,0.28737621496120674,-1.562616095992224,0.4525162644876533,-1.3856039476113957
6,-0.4319291565335297,1.4489822927850058,-0.6633783633736269,-0.14061467145427298,-0.5781058292850669
6,2.902505302479608,0.8266884578944795,0.060676170323476664,1.4078452566461466,-0.09714781857303281
6,4.4919197696626005,0.24540204446585684,-0.8068145807326023,0.9536165971184288,0.04586058389356552
6,1.8415007133040313,-0.051803843471866166,-1.2342187048263833,0.5783037646813336,-0.4988453570324223
1,-3.3740319579616243,-1.3654489360806306,0.19263401510965233,-0.1617251622931963,-0.43446008205789666
1,-3.28323891867658,-1.231656545659538,-0.20487529511577388,-0.43113850300513523,-0.07927716480359943
1,-2.6678878129131927,-1.3058910869083957,-0.04921769451173623,0.18518839381117091,-0.6757903918659552
1,-3.5802010521101657,-1.8049762442501442,0.16461071951350237,-0.6022104373288929,-0.4414916340579748
1,-3.5412238620901144,-1.714812585573298,-0.05797986215116258,-0.4206510594869592,-0.5845618304573359
1,-3.1250066567234698,-1.1784586584352954,0.37241092042692026,0.3051905856725145,-0.10210962243235207
1,-3.9055916216069684,-1.668528806787316,0.5238117105501383,-0.014704623125281863,-0.4494910612267182
1,-3.509263669075332,-1.6148730388375783,-0.13714464683490632,-0.35632083019375593,-0.37071822181412695
1,-2.0946793215108417,-0.904181594934702,0.486106234788915,0.2134487522401238,-1.0380799006125478
1,-3.4354518323364234,-1.6512238103284116,-0.018236517934346972,-0.3701306126727335,-0.8016622909464776
1,-2.6788081998250703,-2.051332308259932,-0.07772717236779564,-0.39117419773114775,-0.3676539753848245
1,-2.918377435666878,-2.021056785324968,0.20901811195518316,-0.3879092790878512,-0.33194994103147357
1,-3.366857867648024,-1.3418337595151748,0.1413220013550917,-0.3325993177771241,-0.2989250565979118
1,-3.488741230072071,-1.0282842346774463,0.18699949048000597,-0.2352685379207544,-0.19640151211347895
1,-3.8537879482707353,-1.338984692993593,0.3251222404794204,-0.4083764452601359,-0.3987810329282934
1,-3.858979109012388,-1.027774082327165,0.2706855268031659,-0.17057673761496592,-0.27081409334398143
1,-3.8865635167752854,-1.5170925484717905,0.30792323017354273,-0.5475674349514377,-0.6042603502986551
1,-3.060541662438882,-1.6722914068209889,-0.1972149574296175,-0.37653208775145697,-0.34430796739525876
3,-0.947583735569782,-1.0817578280615774,0.6341430412627397,-0.252067051525975,0.07849699532268271
3,-0.19646444660034657,-0.15972219232172136,0.5041694659976997,-1.5973405457170924,0.3669619048923831
3,-2.200329369481013,-0.727918508556241,0.8949849298408116,-0.5249230824088342,0.0074949774985740725
3,-0.04967732385104737,-0.6822042926092897,0.8944307505086005,-0.5689568842956715,0.7930491233574902
3,-0.46790956484485163,-0.03606950677895562,-0.4603415969211381,-1.1213603868092001,-0.6809632519885555
3,0.08050211529653771,-1.3862175136406092,-0.1748682901793277,-0.37015113191656696,0.4526202490669887
3,1.036031548194405,-0.056565995551355816,-0.47853462054065227,-0.4834234638355646,0.539716019607481
3,-0.8248491456055538,-0.34105684573616485,0.22818884903569034,-0.5922850487980027,0.7186440371420733
3,-0.2560997104582699,-0.301861891538935,-0.8387521623764626,-0.8886076007209719,-0.2389086136288178
3,-0.162698764985689,-0.43069433206751184,-1.1845753730682975,-0.7181857959910424,0.228647345914008
3,0.5418370233622151,0.2567177886415595,-0.2395949626473149,-0.9258215297207396,1.2221031139489402
3,-0.7792797106064053,0.7641916913327984,-0.5021743236721803,-0.2876200919114435,0.357643043745403
3,-1.5114963562415107,-0.058777562244731144,-0.19059802763297126,0.10735072444203801,-1.0533683329623977
5,1.2620323206434267,1.0150137532514008,0.14671458302049528,0.40396510767416466,0.5157566668999314
5,3.2359694501809932,-1.0119040390316645,-1.6199847318887735,-0.9049175458600226,0.09294344234668982
5,2.3170688549030958,0.6821920436184664,0.25416504091584796,1.1249723215015188,-0.25055966087678155
5,3.6135397198526085,-0.009359319715504005,-1.235421902022103,0.7302893136251017,-0.47269889421032113
5,1.2400849128653741,0.08491298676574004,-0.9830897373197427,0.8262140237392458,-0.30778366799976065
5,4.024205471855065,0.3251138852813596,-0.6405771365620534,1.1202074815698448,-0.5837101972869078
5,3.452635396920889,1.0131452500161093,-0.6647358233746754,1.1341196716428703,-0.11107360237180831
5,-0.022929082232445868,0.24251696520747298,0.14519788520185564,0.21623174727549996,-0.759364393321232
5,0.6262703027374005,-0.5207639062491011,-0.5756732283848363,0.23260660359492458,0.1980552185672607
5,-0.9230841558935737,0.4483847070436056,0.26670771303728286,-0.08281122561846692,0.8031476270239403
5,1.8545375399113047,0.38415063889446954,-0.2549548256326921,1.0020524245693367,-1.922773629843256
5,1.8485658632557511,0.38595954001426225,-1.4229179826228449,0.611057380454273,0.3446791679341148
5,0.8616065654630919,0.4732704241357418,-0.4236242036375804,0.7471522485618793,-0.45883220989542356
5,4.712148922250767,-0.04939828372774282,-0.5737880245050234,1.624119501304237,0.2724521460686177
6,0.7793686645811984,1.3190223213518693,0.13133079912851772,0.10495082052105634,-0.30367862652301364
6,2.445662085674008,2.53128682496055,-1.4872812883758237,1.0841949079643283,-1.2686973396591608
6,2.800675019808736,1.0266656351729446,0.6673537508459291,-0.05787153656590267,-1.257068111763996
6,1.5375455222088825,0.012338959330556332,-0.2867905531365946,0.13106073128367351,-0.14465877985678194
6,2.849421314467888,0.48622730495313493,-1.6288808510331303,0.4974798973081458,-0.1617926859004694
6,4.217193467501592,1.9368243805614178,-0.9397465839743809,1.2970585621958697,-0.48680072807578306
6,1.8162669914909222,-0.03132801928373317,-0.8515342847972331,0.49968982755166896,-0.3510432681298484
6,1.4421379318046672,1.0929562113719649,0.5839093169212012,1.431336994048292,0.5717822161167806
6,1.6646022864939045,0.34567493298973206,-1.0559548486020274,0.9098572501301192,-1.0731899067223962
6,1.125849560151821,0.26739612985359135,1.4012974826136972,1.1657715932192474,0.30179578391960377
6,2.6711597953519317,0.887332810540118,-0.6977654048931308,-1.1090778754361978,-0.44260674884321644
6,1.9321414712230922,-0.25281828451110494,0.2504287179010578,0.8384936368328464,0.26342886721278835
3,-0.16563316831096958,0.04657618906499802,0.04921453296786625,-0.8892898058257805,-0.35426788071105497
3,-1.1299610816601906,0.47935878180368774,0.9224851499780752,-0.7086551084855155,0.04684836898745709
3,-1.905833392585552,-0.15350580671204306,0.12054406049714148,-0.6211301602575011,0.38747983740639597
3,0.20396647274783172,1.0350522881091468,-0.4711661226265785,0.09700708419424887,-0.21592648075534998
3,-0.8639831795057702,0.6067895419481448,0.05473634710385305,-0.6077594335481306,0.021347114787190348
3,-1.6135299629283844,0.004196537866654793,0.4998305793505344,-0.9532557695873177,-0.13939889213865858
3,-1.1436674436598664,0.03288620979187989,0.22084041355623663,-0.613842575633607,0.1367482537431289
3,-0.4279072696601572,0.8286755565100938,0.185256395034454,-0.741346157899968,-0.9288533467742894
3,-0.5118734310746305,0.37225577040302643,0.16869362614527034,-0.035535713616847306,0.45308112063162825
3,-0.5452344897915606,-0.3963851249937378,1.0260970858202016,0.6523070600514147,-0.16444408935342097
3,-0.5704303778332981,0.633461128976269,-0.2269173186207045,-0.3260366239978102,-0.765001177228611
3,-1.6520151436685648,0.4487517685931388,-0.02746941665640505,0.20033438247498744,-0.16946602101741054
3,1.1253767742931744,0.7364834845105434,-0.9337766099573026,-0.482146346596706,-0.014542287871547334
3,-1.0792571664135955,-0.25248159154134836,-0.40421526215009174,-0.13507858006014958,0.1497917697296097
3,-0.23881144989581815,0.8851255422235352,0.6816922783538397,-0.22451696347408853,0.15758727833423788
3,-1.3839175435735902,0.26078170305607373,-0.6615794824628723,-0.19097451862487427,0.6919058056728412
3,0.27249999534981584,0.982763958999638,1.1447286686228788,0.30035442214225083,0.2511754204142554
3,-0.3596001415973401,-0.40187664851382365,1.7683788986396831,0.5384720676175392,-0.30930146440429623
3,-1.427235679200196,-0.7295916259114906,0.6374656309706528,-0.058068024619342844,-0.10707894171503081
3,-1.2341755239626653,-0.3056245597832915,0.03372222905261204,-0.743913186425202,-0.6813006910261992
3,-0.6806699617551767,0.557694583535014,0.2137907152093331,-0.852549853148179,1.1428246626254455
3,-1.178929756109245,-0.35904169033876276,0.14209267119520924,-0.22082319407298584,-0.2516960323564694
1,-4.591672573391337,-1.6659440512522226,0.35776351437717124,-0.39235751145882475,-0.694756631752321
1,-2.961076010165505,-1.5457925350105126,-0.5840367553641639,-0.7091973496811858,0.3017416889447725
1,-2.652145171585345,-1.5820508967176639,-0.32935016164979575,-0.3624446778989837,0.21373535905404917
1,-2.762038741690856,-1.0418676061875822,-0.40340228067524236,-0.10647481729231933,-0.1791318989430401
1,-3.3298272658241617,-0.8651918920150266,-0.23462340100112014,0.22984405838563868,-0.274054211142056
1,-3.0951318019955485,-0.9534367061564611,-0.3516866643025111,-0.16421909997326012,-0.1354059054127628
1,-3.5157878068041137,-1.2649174571635897,-0.19364244187939883,-0.39485115025620265,-0.3910661715006744
1,-3.311737087075725,-1.2325918245248344,-0.2744935172262743,-0.6320629792662629,-0.0570768163622692
1,-2.7463881238844987,-0.927006811837632,-0.23049831695090686,0.5934592834214507,-0.2547470238380788
1,-2.2981150011459426,-1.094680006354035,-0.020735808100306414,-0.7259504964547471,-0.23574164126409494
1,-2.5198334730579277,-0.9603674966580561,0.1103590669174669,-0.29020699313081005,-0.32555994556620593
1,-3.1177801095731996,-0.9710843784426741,-0.08990116367520347,0.04332566233021916,0.007026381484628233
1,-3.199207439319155,-1.2736210198271665,0.2870263107146876,-0.06597732924111595,-0.6822692813827729
1,-2.776495055740852,-0.9336071215985287,-0.1478010840975118,0.451943862548767,0.13184935184823804
1,-3.7996377003049675,-1.7590775749903997,0.32441069158852803,0.1988262652104259,-0.46047208617278007
1,-3.7168227977927177,-1.6487525300476784,0.24506121905277473,0.08245281302424472,-0.46071803315597964
1,-3.9473768818928763,-1.5685630833722424,0.05075019639206665,-0.3676997071358477,-0.5822498632406331
1,-1.8751895605826527,-1.0695232490345667,-0.027031459441306072,0.05426903947233892,0.09848460672762503
1,-3.489361312113135,-1.722261524462083,0.3743652064503938,0.015694024364455415,-0.6881415563069513
1,-3.238640241206142,-1.8853638644007993,-0.14033456528307492,-0.17797471466234094,-0.5157282604586881
5,2.1111515783905968,0.7553789332103633,-0.5672929007492319,1.2788316600066412,-0.6008791205451787
5,0.670646765017608,0.4331916356325942,-0.03440292156210896,1.8759852378238941,0.12518787707869178
5,-0.05383920029120024,0.5423066111061325,-0.6487103635913961,-0.2151460909358963,-0.6012030510070714
5,1.0287801057292432,-0.266263642268784,0.4615539210948348,0.8022084428520921,0.5958457245109923
5,-0.09115278658829759,0.21881996665995584,1.0264789707826385,-0.22386548131923525,-0.1939716174980816
5,2.1063060184777873,-0.18460150075772996,-0.4087081052432988,0.20013383417129174,0.3747061559776869
5,1.2624123717530278,1.6083148869325405,-1.1669919886084612,-0.7190830657173264,0.33736695527446486
5,1.5682259784154522,-0.4434042656005458,-0.5987975187785833,-0.4326103948552735,-0.0755670223567353
5,1.1105376021507225,0.11685497986041607,-1.5358578608922815,-0.21832139130641287,-0.5108148912154898
5,1.192524572113034,0.3820575827174868,0.32949502396692887,1.1636334182720762,-0.4598716428452636
5,0.5575516925456727,0.8896187755088613,0.2759949129327478,0.24238229716166504,-0.06487476919358987
5,1.2854079213528196,1.065131130292773,0.08505830467990154,-0.885073844380338,-0.9208600602158221
5,-1.0778521325776464,1.296359274378389,0.37055938697325724,-0.502653616547192,-0.026121063992032983
5,0.5313823661006696,1.888812323456548,0.8215367566631276,1.0576877682349666,0.259576179474368
5,1.4516455737598906,1.8925957300378506,-0.7085741183284688,-0.4197379100548987,-0.23437757933820214
6,1.8223001067737323,-0.0936852339043824,1.151261274447441,0.5235950511807029,-0.38186305875067794
6,2.1344003591811767,0.05887110875995887,-0.480335051045082,-0.016955497098696405,-0.22811932092204634
6,3.4422853655428938,1.6409328111754904,-0.3536387078447166,0.9360376589276488,-0.057201403575241276
6,3.2084072569790973,1.5262073654344295,0.0526512412316806,-0.05093171485197991,-1.0746012429872533
